event_id,team,module,priority,build_time_min,deploy_time_min,commit_size_loc,num_bugs,test_coverage_pct,ticket_resolution_h,deploy_status
413,Beta,ui,media,11.59,6.77,378,0,49.1,4.56,success
414,Alpha,ui,alta,0.5,4.23,15,0,82.0,4.23,success
415,Alpha,api,critica,11.31,7.74,312,0,78.7,2.96,success
416,Gamma,auth,critica,4.63,2.41,72,0,89.3,5.97,success
417,Delta,auth,alta,5.72,3.35,110,0,60.8,8.83,success
418,Alpha,infra,baja,6.92,2.6,222,0,53.4,7.88,success
419,Beta,auth,critica,3.76,0.3,144,0,70.9,3.73,success
420,Gamma,db,media,2.37,0.3,35,0,67.5,8.31,success
421,Delta,infra,media,6.55,5.54,114,0,72.9,3.75,success
422,Gamma,auth,media,10.7,9.6,358,0,66.4,6.05,success
423,Delta,auth,alta,0.5,8.1,30,0,48.7,9.08,success
424,Gamma,ui,media,12.31,8.78,449,1,92.2,8.91,success
425,Beta,auth,alta,2.84,0.3,94,0,80.8,,success
426,Alpha,ui,baja,2.17,2.73,45,0,52.5,9.77,success
427,Delta,ui,baja,0.5,3.56,30,0,71.5,,success
428,Delta,ui,media,2.24,5.42,55,0,81.6,4.59,success
429,Alpha,api,baja,5.55,7.16,11,0,80.6,6.34,success
430,Gamma,ui,media,2.34,4.34,46,0,60.2,7.82,success
431,Alpha,ui,baja,0.5,2.04,53,0,99.6,8.94,success
432,Gamma,auth,media,0.5,3.64,25,0,72.2,6.39,success
433,Delta,ui,baja,11.73,5.58,131,0,77.8,4.74,success
434,Alpha,infra,baja,6.62,0.45,55,0,82.2,5.24,success
435,Beta,ui,media,3.99,9.13,38,0,54.0,5.98,success
436,Alpha,api,baja,6.53,5.3,50,0,44.8,6.04,success
437,Gamma,api,baja,6.62,6.81,92,0,86.1,5.46,success
438,Delta,auth,baja,3.89,0.3,71,0,82.2,5.47,success
439,Alpha,auth,baja,0.5,5.66,35,0,57.3,16.48,success
440,Beta,auth,media,9.98,10.38,75,0,,6.85,success
441,Delta,infra,baja,2.54,0.3,64,0,77.7,8.98,success
442,Beta,auth,media,1.57,1.65,24,0,81.0,5.65,success
443,Alpha,db,media,3.63,4.34,51,0,88.5,9.17,success
444,Beta,auth,media,5.52,1.65,112,0,66.3,7.48,success
445,Gamma,api,media,7.39,7.16,112,0,59.8,6.6,success
446,Gamma,api,baja,5.24,7.26,54,0,74.7,7.86,success
447,Beta,api,critica,3.96,4.69,123,0,69.4,2.89,success
448,Delta,db,media,2.92,0.3,28,0,40.5,4.61,success
449,Gamma,infra,baja,4.76,1.76,28,0,30.0,7.99,success
450,Beta,infra,critica,1.6,2.15,53,0,89.5,6.9,success
451,Delta,auth,media,14.28,9.44,257,0,82.0,10.23,success
452,Delta,db,media,4.25,3.48,77,0,60.5,8.09,success
453,Beta,auth,alta,8.36,5.85,52,0,86.0,9.89,success
454,Alpha,infra,baja,6.41,0.84,268,0,75.7,11.18,success
455,Gamma,ui,alta,5.87,7.04,52,0,77.7,4.94,success
456,Gamma,api,media,13.8,11.35,498,0,73.7,12.05,success
457,Alpha,auth,media,1.6,3.77,42,0,,6.26,success
458,Gamma,auth,baja,6.0,6.17,27,0,73.3,7.3,success
459,Delta,auth,baja,2.99,2.58,57,0,92.2,9.0,success
460,Alpha,infra,critica,10.37,6.2,53,0,46.3,8.42,success
461,Gamma,db,baja,4.79,1.83,32,0,45.7,6.14,success
462,Alpha,infra,baja,21.0,17.96,694,0,57.2,7.45,success
463,Gamma,auth,media,6.5,5.35,89,0,81.0,5.82,success
464,Beta,ui,alta,4.32,0.3,101,0,,3.56,success
465,Alpha,api,baja,5.49,4.72,44,0,97.0,6.14,success
466,Delta,ui,alta,2.26,0.3,40,0,84.5,3.62,success
467,Alpha,api,media,8.1,6.98,168,0,87.4,7.64,success
468,Gamma,api,alta,3.15,3.75,15,0,,4.82,success
469,Alpha,ui,baja,2.92,1.9,24,0,78.5,6.59,success
470,Delta,auth,baja,6.88,3.28,53,0,84.0,8.47,success
471,Gamma,api,media,2.39,4.34,225,0,88.2,7.35,success
472,Delta,ui,baja,3.75,3.54,48,0,83.4,11.18,success
473,Beta,auth,media,2.81,0.3,97,0,77.7,3.51,success
474,Beta,infra,baja,0.5,4.81,68,0,96.3,10.26,success
475,Gamma,ui,alta,5.46,2.43,214,0,35.3,3.49,success
476,Delta,db,alta,0.52,0.3,16,1,91.7,8.95,success
477,Delta,ui,alta,5.13,7.97,129,0,72.9,3.4,success
478,Alpha,db,critica,4.56,6.88,56,0,49.7,6.24,success
479,Gamma,db,critica,8.5,5.55,153,0,67.2,3.26,success
480,Alpha,infra,media,1.89,0.3,32,0,86.0,7.53,success
481,Beta,ui,media,8.79,4.5,68,0,61.3,4.8,success
482,Delta,api,alta,2.66,2.0,61,0,75.9,2.8,success
483,Beta,auth,critica,0.5,4.84,27,0,53.6,3.05,success
484,Delta,ui,critica,1.54,5.66,21,0,55.2,5.55,success
485,Beta,auth,alta,3.34,3.92,40,0,80.2,4.77,success
486,Alpha,auth,baja,0.5,3.43,75,0,67.6,9.66,success
487,Beta,auth,critica,6.64,4.96,34,0,51.4,4.16,success
488,Gamma,ui,critica,3.15,1.21,50,0,61.4,5.11,success
489,Delta,auth,media,0.5,0.3,12,0,91.1,3.84,success
490,Gamma,ui,alta,0.5,2.61,48,0,77.6,6.47,rolled_back
491,Delta,db,media,9.45,9.42,168,0,76.7,8.88,success
492,Delta,db,critica,8.57,5.37,126,0,83.7,1.7,success
493,Delta,api,baja,1.81,5.55,62,0,86.6,5.28,success
494,Gamma,ui,alta,0.5,0.84,83,0,55.5,12.08,success
495,Beta,ui,baja,3.35,3.72,32,0,88.4,8.0,success
496,Beta,api,baja,11.58,7.9,288,0,74.6,6.91,success
497,Alpha,ui,baja,16.34,14.4,429,0,94.0,6.64,success
498,Beta,auth,media,2.62,4.3,77,0,92.0,3.2,failed
499,Delta,infra,baja,22.22,14.69,687,1,69.9,14.79,success
500,Beta,auth,critica,3.14,3.58,36,0,34.8,3.78,success
501,Alpha,db,media,5.18,1.64,22,0,74.9,6.39,success
502,Gamma,ui,alta,7.74,0.56,35,0,71.1,8.02,success
503,Delta,auth,baja,8.7,5.39,55,0,80.4,7.14,success
504,Delta,db,baja,22.13,14.29,534,1,50.3,16.49,success
505,Beta,auth,alta,9.0,8.23,52,1,88.6,5.62,success
506,Beta,db,alta,5.97,4.67,31,0,92.7,6.28,success
507,Gamma,ui,media,0.82,0.82,30,0,67.3,5.12,success
508,Alpha,auth,alta,11.58,1.08,186,0,95.7,6.4,success
509,Beta,auth,alta,2.79,4.49,164,0,90.4,4.78,success
510,Alpha,db,media,9.46,7.7,43,0,98.1,10.01,success
511,Delta,api,critica,0.5,3.83,12,0,72.3,6.42,success
512,Gamma,infra,alta,5.85,5.08,24,0,91.4,4.28,success
513,Delta,db,media,15.98,13.96,314,0,80.8,5.03,success
514,Delta,ui,media,7.17,4.43,124,0,79.1,7.14,success
515,Delta,api,baja,0.5,1.7,71,0,76.0,7.02,success
516,Alpha,db,baja,10.3,8.28,359,0,82.0,7.92,success
517,Delta,infra,alta,14.8,12.03,389,0,96.0,6.81,success
518,Alpha,auth,alta,5.61,5.91,65,0,62.3,8.13,success
519,Beta,api,baja,3.44,4.76,66,0,48.8,6.71,success
520,Gamma,auth,media,3.43,4.23,39,0,96.1,4.59,success
521,Beta,api,baja,0.5,1.32,52,0,78.1,11.27,success
522,Alpha,db,baja,7.17,8.06,18,0,78.1,10.12,success
523,Alpha,api,critica,1.52,0.3,17,0,34.6,5.55,success
524,Delta,ui,media,4.91,2.87,14,0,70.5,7.93,success
525,Beta,api,baja,11.52,12.39,177,0,88.7,7.28,success
526,Beta,auth,media,0.5,0.3,16,0,51.5,7.82,success
527,Delta,api,media,13.98,9.69,386,0,94.9,10.87,success
528,Alpha,infra,alta,3.78,7.24,35,0,63.1,3.52,success
529,Delta,ui,critica,10.73,7.62,318,0,69.5,2.93,success
530,Delta,api,media,6.37,3.24,48,0,32.4,8.24,success
531,Gamma,db,media,0.5,4.8,16,0,66.2,3.39,success
532,Alpha,auth,media,8.5,5.88,212,0,59.5,11.19,success
533,Alpha,api,media,8.08,5.8,235,0,37.7,12.29,success
534,Beta,auth,baja,9.88,2.48,30,0,74.0,5.8,success
535,Gamma,infra,baja,1.13,1.86,49,0,67.3,5.82,success
536,Alpha,db,alta,4.84,6.11,30,0,68.5,2.27,success
537,Beta,ui,media,9.19,5.94,60,0,83.5,4.59,success
538,Alpha,auth,media,1.79,0.3,73,0,84.4,6.23,success
539,Gamma,auth,baja,3.81,2.58,49,0,85.7,4.85,success
540,Alpha,ui,alta,0.5,0.3,13,0,81.2,8.44,success
541,Gamma,api,baja,0.5,1.17,40,0,87.7,10.23,success
542,Alpha,infra,media,3.73,2.44,126,0,,6.84,success
543,Alpha,db,alta,2.16,6.96,55,0,88.3,4.19,success
544,Alpha,api,media,2.17,3.56,50,0,61.4,4.87,success
545,Delta,db,critica,1.92,0.3,29,0,87.4,6.25,success
546,Alpha,infra,baja,3.19,3.59,39,0,64.5,11.49,success
547,Beta,api,alta,5.52,4.71,237,0,97.7,4.18,success
548,Gamma,ui,critica,3.96,6.86,24,0,70.4,8.64,success
549,Gamma,infra,media,10.12,7.18,128,0,88.4,7.42,success
550,Gamma,auth,media,8.8,6.32,70,0,70.2,10.58,success
551,Delta,infra,media,3.67,8.36,83,1,58.5,9.51,success
552,Beta,auth,alta,5.7,2.25,34,0,68.1,3.19,success
553,Delta,ui,critica,1.32,4.29,49,0,57.3,8.78,success
554,Beta,db,alta,2.95,3.43,66,0,50.0,4.04,success
555,Delta,ui,critica,4.52,2.96,42,0,69.0,7.64,success
556,Gamma,api,media,3.52,1.99,90,0,91.1,3.39,success
557,Gamma,ui,media,0.57,5.24,101,0,47.4,6.36,success
558,Delta,auth,baja,18.76,13.92,471,1,88.0,14.25,success
559,Delta,auth,alta,1.96,4.18,86,0,15.4,5.9,success
560,Delta,api,alta,0.72,4.16,12,0,65.3,5.96,success
561,Gamma,ui,media,11.43,9.21,190,0,31.2,6.02,success
562,Alpha,api,baja,5.08,1.9,56,0,92.1,7.03,success
563,Beta,auth,media,14.77,6.43,408,0,98.0,7.16,success
564,Alpha,infra,alta,5.7,8.77,251,0,63.9,9.25,success
565,Delta,api,critica,0.5,2.32,42,0,80.2,3.13,success
566,Alpha,api,baja,6.88,5.83,128,0,69.8,9.41,success
567,Alpha,api,baja,4.81,8.9,39,0,83.3,5.33,success
568,Alpha,auth,media,4.67,1.64,67,0,96.9,7.69,success
569,Gamma,db,baja,4.02,0.3,123,0,81.2,6.45,success
570,Gamma,api,critica,5.67,0.37,182,0,86.0,2.88,success
571,Delta,auth,media,7.15,4.46,149,0,73.5,7.09,success
572,Beta,infra,media,0.5,2.09,71,0,62.1,10.93,success
573,Beta,db,baja,20.97,17.56,623,2,61.6,16.88,success
574,Alpha,db,media,0.5,3.91,48,0,85.8,4.23,success
575,Alpha,infra,critica,0.5,0.3,16,0,90.7,4.53,success
576,Beta,infra,media,3.1,10.36,19,0,63.1,4.74,success
577,Delta,api,baja,11.37,7.3,251,0,88.9,7.62,success
578,Gamma,ui,baja,5.07,7.61,62,1,84.9,12.29,success
579,Delta,ui,critica,0.79,3.34,77,0,63.4,2.45,success
580,Alpha,api,critica,0.5,1.81,41,0,64.9,3.15,success
581,Alpha,auth,baja,3.3,2.89,44,0,87.2,10.7,success
582,Delta,auth,media,0.5,0.3,33,0,93.8,5.72,success
583,Alpha,ui,baja,7.52,2.79,102,0,85.8,7.43,success
584,Alpha,db,media,1.01,1.69,61,0,40.5,4.68,failed
585,Beta,db,baja,11.67,5.03,99,0,,8.27,success
586,Delta,api,alta,1.69,6.63,91,0,95.8,7.47,success
587,Gamma,auth,critica,4.98,4.73,45,0,51.2,4.82,success
588,Alpha,api,baja,0.62,7.1,18,0,99.9,6.83,success
589,Delta,ui,media,1.98,1.6,17,0,73.2,9.03,success
590,Delta,infra,baja,33.06,19.86,1016,1,83.7,13.12,success
591,Delta,infra,baja,12.28,10.35,252,0,95.4,11.23,success
592,Delta,infra,baja,11.91,8.0,223,0,83.7,9.09,success
593,Alpha,infra,baja,4.98,6.92,36,0,46.3,6.78,success
594,Delta,infra,critica,7.29,9.47,67,0,64.2,2.07,success
595,Beta,api,baja,1.11,4.91,32,0,79.9,9.18,success
596,Delta,auth,alta,4.65,7.7,20,0,94.0,9.16,success
597,Gamma,auth,baja,1.97,4.73,39,0,47.8,5.64,success
598,Delta,api,media,11.71,7.15,220,0,94.6,6.08,success
599,Gamma,api,media,6.67,8.35,142,0,54.3,7.94,success
600,Gamma,auth,critica,5.03,6.26,28,0,74.5,3.79,success
601,Gamma,infra,baja,4.53,2.67,50,0,70.7,7.55,success
602,Delta,auth,baja,8.33,5.27,131,0,83.8,13.11,success
603,Gamma,infra,alta,0.5,1.57,40,0,82.8,6.13,success
604,Alpha,db,alta,0.5,4.58,72,0,31.2,,success
605,Delta,ui,media,8.0,6.59,96,0,70.3,6.31,success
606,Gamma,ui,baja,9.6,7.25,95,0,79.7,7.56,success
607,Beta,api,baja,4.17,3.6,84,0,88.3,5.66,success
608,Gamma,ui,alta,5.97,4.2,37,0,44.1,13.3,success
609,Delta,auth,media,0.5,0.3,41,0,61.8,3.29,success
610,Delta,infra,media,0.76,3.94,24,0,59.8,3.88,success
611,Delta,api,baja,2.74,0.6,16,0,88.8,5.62,success
612,Beta,api,baja,0.5,1.97,60,0,77.2,5.09,success
613,Delta,db,critica,1.34,1.28,139,0,94.3,1.81,success
614,Beta,ui,alta,3.04,5.24,19,0,87.3,11.02,success
615,Gamma,api,baja,2.41,2.09,85,0,33.1,9.36,success
616,Gamma,ui,critica,4.83,1.88,135,0,46.0,7.41,success
617,Alpha,auth,media,1.33,4.77,13,0,48.1,5.46,success
618,Beta,ui,baja,0.5,0.3,52,0,84.3,11.48,success
619,Alpha,api,media,10.22,8.02,293,0,81.1,7.98,success
620,Alpha,api,alta,5.26,7.84,110,0,72.8,4.48,success
621,Beta,auth,media,0.61,0.3,12,0,83.9,7.61,success
622,Beta,api,media,4.13,3.72,121,0,80.3,3.99,success
623,Alpha,api,alta,2.49,1.92,34,0,87.3,6.23,success
624,Beta,api,baja,8.18,6.74,124,0,84.2,7.08,success
625,Gamma,auth,critica,2.75,2.98,36,0,58.6,10.05,success
626,Alpha,auth,media,0.5,4.1,64,0,83.5,9.53,success
627,Beta,ui,media,0.5,0.3,41,0,88.1,3.98,success
628,Beta,auth,media,6.81,8.77,67,0,90.9,4.56,success
629,Gamma,ui,media,0.78,5.98,40,0,50.3,14.52,success
630,Beta,infra,media,3.38,4.17,55,0,87.6,5.45,success
631,Gamma,api,media,9.48,5.21,23,0,56.6,3.95,success
632,Beta,infra,critica,7.02,5.61,104,0,57.3,6.53,success
633,Beta,auth,alta,0.5,1.49,78,0,74.0,10.11,success
634,Beta,auth,alta,6.81,10.02,16,0,49.8,4.89,success
635,Alpha,db,baja,7.28,5.61,163,0,80.0,8.7,success
636,Gamma,db,media,5.01,7.96,57,0,55.7,6.1,success
637,Alpha,db,media,5.1,4.84,77,0,64.6,8.38,success
638,Beta,auth,baja,8.73,6.85,133,0,83.2,5.94,success
639,Delta,db,alta,4.45,3.28,90,0,67.9,6.0,success
640,Delta,api,baja,3.02,2.66,190,0,60.1,10.62,success
641,Gamma,api,baja,4.67,6.53,51,0,43.5,6.58,success
642,Delta,auth,baja,2.71,1.3,169,0,51.6,,success
643,Delta,infra,baja,9.96,9.88,74,0,69.5,9.4,success
644,Beta,auth,baja,4.06,7.54,105,0,47.2,5.42,success
645,Delta,db,media,4.72,2.85,96,0,89.1,4.79,success
646,Beta,ui,media,6.09,8.17,204,0,95.3,8.65,success
647,Beta,db,baja,6.86,8.24,128,1,62.8,11.57,success
648,Gamma,db,baja,4.95,6.64,45,0,78.6,4.51,success
649,Delta,infra,alta,0.97,0.49,37,0,58.8,5.78,success
650,Delta,auth,baja,5.35,4.41,64,0,73.6,7.68,success
651,Beta,auth,media,3.22,3.13,34,0,,8.45,success
652,Gamma,ui,media,2.44,8.19,26,0,61.7,10.61,success
653,Alpha,api,media,0.5,1.77,10,0,59.0,6.5,success
654,Delta,auth,alta,9.82,6.93,17,0,80.4,6.3,success
655,Gamma,auth,media,18.11,9.5,398,0,95.9,3.91,success
656,Gamma,api,critica,5.68,2.48,37,0,69.3,3.7,success
657,Delta,auth,alta,16.66,9.79,370,0,51.8,15.64,success
658,Gamma,auth,baja,5.94,5.97,96,0,92.4,9.06,success
659,Alpha,infra,baja,3.01,0.3,64,0,85.0,12.01,success
660,Beta,api,baja,0.5,0.3,17,0,,6.69,success
661,Alpha,infra,media,0.83,0.3,67,0,54.5,5.19,success
662,Gamma,infra,media,20.62,17.38,366,0,66.1,5.14,success
663,Alpha,auth,baja,13.16,9.66,271,0,84.0,10.48,success
664,Alpha,db,baja,5.08,5.32,85,0,84.9,7.07,success
665,Gamma,ui,media,0.5,0.3,24,0,71.5,3.88,success
666,Gamma,ui,media,5.08,7.45,28,0,68.9,6.06,success
667,Gamma,auth,media,1.95,6.43,31,0,82.1,5.24,success
668,Delta,auth,critica,10.53,7.99,211,0,41.5,7.75,success
669,Delta,auth,baja,7.19,4.62,290,0,89.5,15.27,success
670,Alpha,ui,media,3.12,4.75,80,0,64.2,3.9,success
671,Delta,infra,critica,6.33,7.13,51,0,50.7,6.17,success
672,Gamma,ui,media,16.87,13.8,269,0,67.7,10.19,success
673,Gamma,db,media,0.52,3.47,28,0,67.4,8.66,success
674,Alpha,infra,media,1.49,4.8,70,0,86.6,5.21,success
675,Gamma,ui,baja,8.64,4.95,101,0,72.2,6.85,success
676,Gamma,auth,alta,0.5,4.08,31,0,68.4,5.51,success
677,Gamma,infra,media,0.5,0.67,38,0,85.3,4.92,success
678,Alpha,api,media,3.74,0.3,35,0,91.8,6.93,success
679,Gamma,auth,media,16.53,10.26,239,0,62.8,11.17,success
680,Delta,ui,media,10.54,6.44,374,0,51.0,7.92,success
681,Gamma,infra,baja,2.91,3.85,74,0,83.4,4.88,success
682,Alpha,api,alta,3.85,5.9,52,0,53.2,5.21,success
683,Delta,api,media,1.68,2.99,39,0,41.5,13.33,success
684,Delta,auth,baja,0.5,6.82,67,0,72.0,5.93,success
685,Alpha,auth,media,5.32,3.38,41,0,95.1,8.65,success
686,Delta,auth,critica,4.42,0.3,61,0,73.9,2.43,success
687,Beta,db,media,6.01,5.8,97,0,61.9,7.89,success
688,Gamma,infra,media,2.88,1.87,46,0,93.5,5.65,success
689,Beta,auth,media,8.22,3.72,56,0,87.2,11.87,success
690,Delta,api,alta,2.09,2.01,56,0,71.4,10.93,success
691,Delta,auth,media,0.5,0.3,50,0,,3.94,success
692,Delta,auth,alta,8.6,4.95,45,0,49.5,5.15,success
693,Delta,ui,baja,0.5,5.61,132,0,72.2,6.64,success
694,Delta,ui,critica,1.93,2.97,14,1,54.8,8.34,success
695,Alpha,ui,critica,10.05,6.87,275,0,70.4,4.11,success
696,Beta,api,media,3.91,7.84,75,0,78.3,11.23,success
697,Gamma,ui,media,0.5,1.06,115,0,76.0,5.75,success
698,Gamma,auth,baja,1.66,0.3,128,0,77.0,7.97,success
699,Alpha,auth,media,5.55,1.51,35,0,61.0,5.95,success
700,Alpha,infra,baja,6.48,5.19,29,0,49.0,9.77,success
701,Gamma,db,baja,1.31,0.3,26,0,64.0,13.45,failed
702,Gamma,infra,critica,0.5,0.3,53,0,47.2,7.59,success
703,Alpha,infra,baja,1.09,1.2,125,0,40.4,6.8,success
704,Alpha,ui,media,5.62,7.7,39,0,62.1,4.21,success
705,Alpha,infra,baja,8.06,9.57,115,0,41.9,6.11,success
706,Gamma,api,media,0.5,3.45,8,0,29.1,10.76,success
707,Alpha,auth,media,0.5,1.79,47,1,93.0,10.87,success
708,Gamma,auth,baja,8.21,5.0,191,0,52.8,8.36,success
709,Beta,auth,media,4.51,5.18,57,0,74.1,9.13,success
710,Beta,auth,critica,1.53,6.87,32,0,80.7,4.67,success
711,Gamma,api,media,2.99,3.65,37,0,85.9,9.7,success
712,Gamma,db,critica,1.25,1.09,4,0,51.4,4.17,success
713,Gamma,db,media,2.9,2.85,27,0,80.3,5.5,failed
714,Delta,ui,media,4.35,3.44,173,0,92.6,4.35,success
715,Delta,auth,baja,3.13,4.75,39,0,88.8,4.6,success
716,Delta,db,baja,1.19,0.3,44,0,55.8,8.13,success
717,Gamma,api,alta,0.5,2.82,8,0,89.3,7.96,failed
718,Beta,auth,media,0.5,3.22,15,0,89.1,8.83,success
719,Alpha,api,media,7.39,6.79,195,0,83.0,10.97,success
720,Gamma,api,alta,8.31,3.77,116,0,57.2,5.38,success
721,Alpha,api,baja,1.78,2.19,21,0,69.5,12.09,success
722,Delta,db,alta,2.02,1.4,38,0,85.3,5.7,success
723,Delta,db,baja,7.92,6.07,65,0,86.8,5.53,success
724,Alpha,ui,critica,5.36,3.05,23,0,82.2,6.01,success
725,Delta,auth,baja,7.81,9.29,11,0,47.0,5.61,success
726,Alpha,db,baja,9.63,7.75,58,0,86.8,7.48,success
727,Gamma,ui,media,5.57,0.8,112,0,51.2,10.03,success
728,Alpha,auth,baja,2.4,0.3,114,1,29.8,10.03,success
729,Beta,ui,critica,4.85,7.42,147,0,58.3,4.94,success
730,Gamma,api,media,4.5,3.75,16,0,48.5,4.96,success
731,Gamma,api,baja,9.18,6.03,70,0,72.6,11.25,success
732,Beta,auth,baja,0.5,4.62,52,0,74.2,14.01,rolled_back
733,Delta,ui,critica,4.67,3.92,62,0,81.8,4.0,success
734,Delta,auth,media,1.15,0.3,55,0,37.5,8.36,success
735,Alpha,auth,alta,2.73,0.32,37,0,58.2,3.05,success
736,Gamma,auth,baja,1.55,4.0,4,0,54.0,8.5,success
737,Gamma,infra,critica,9.05,12.0,190,0,65.8,2.73,success
738,Beta,api,media,10.8,10.08,90,0,43.0,4.7,success
739,Gamma,api,media,4.22,3.08,18,0,53.1,6.11,success
740,Delta,api,media,3.7,3.15,102,0,90.0,4.72,success
741,Delta,infra,baja,1.47,2.5,45,0,64.5,8.63,success
742,Delta,ui,critica,2.78,0.3,46,0,73.7,4.68,success
743,Gamma,infra,critica,0.5,1.86,33,0,77.2,3.28,success
744,Beta,api,media,5.66,6.36,108,0,83.8,4.95,success
745,Delta,auth,critica,0.5,6.23,32,0,92.8,6.16,success
746,Beta,ui,baja,2.12,5.5,25,0,,10.0,success
747,Gamma,api,baja,7.08,10.57,185,0,72.3,7.93,success
748,Beta,db,baja,0.5,6.0,57,0,86.4,9.69,success
749,Beta,infra,media,2.59,6.54,58,0,63.8,4.38,success
750,Alpha,api,baja,8.64,6.75,124,0,87.7,5.77,success
751,Delta,infra,media,6.87,6.48,37,0,91.8,5.15,success
752,Alpha,ui,baja,1.93,0.3,44,0,88.2,5.48,success
753,Alpha,api,alta,6.01,5.43,88,0,88.4,2.36,success
754,Delta,api,alta,0.5,3.22,17,0,70.0,4.96,success
755,Gamma,auth,media,3.38,2.82,81,0,61.3,4.85,success
756,Beta,db,baja,3.71,0.3,34,1,40.9,12.3,success
757,Gamma,auth,alta,11.71,12.48,144,0,63.7,3.79,success
758,Beta,api,baja,8.85,7.83,109,0,61.6,6.6,success
759,Alpha,ui,alta,5.46,9.08,97,0,75.2,5.55,success
760,Gamma,auth,media,0.5,3.66,16,0,72.5,8.31,success
761,Alpha,auth,media,7.37,9.34,61,0,57.7,10.53,success
762,Gamma,ui,baja,1.49,5.3,23,0,93.2,6.96,success
763,Delta,auth,alta,5.37,3.02,65,0,40.0,3.92,success
764,Delta,api,critica,1.85,1.34,8,0,56.2,1.88,success
765,Beta,api,media,8.49,5.52,17,0,47.4,15.14,success
766,Delta,auth,critica,5.89,2.62,194,0,88.4,6.92,success
767,Gamma,auth,critica,8.02,10.72,93,0,77.1,5.05,failed
768,Beta,db,baja,3.21,3.53,49,0,80.2,5.22,success
769,Alpha,infra,alta,4.35,5.26,29,0,97.2,2.43,success
770,Beta,auth,baja,7.61,2.74,25,0,70.6,4.85,success
771,Gamma,infra,media,0.5,3.85,80,0,84.7,5.21,success
772,Delta,ui,baja,3.26,2.43,49,0,84.4,6.09,success
773,Alpha,ui,critica,7.71,9.28,268,0,69.0,2.97,success
774,Gamma,db,alta,5.25,2.94,56,0,84.0,4.1,success
775,Delta,db,baja,6.28,8.6,70,0,85.5,10.57,success
776,Delta,db,media,1.08,4.5,19,0,79.2,4.01,success
777,Beta,api,media,1.87,1.46,48,0,66.3,4.32,success
778,Alpha,ui,alta,4.87,7.97,78,0,55.1,3.47,success
779,Beta,api,critica,0.5,4.67,48,0,82.2,3.36,success
780,Delta,auth,baja,4.34,5.33,43,0,65.2,4.87,success
781,Delta,ui,media,2.09,0.3,89,0,95.8,7.72,success
782,Gamma,auth,media,12.42,10.95,261,0,64.3,4.8,success
783,Alpha,api,media,0.84,2.17,76,0,80.5,5.9,success
784,Alpha,auth,media,6.13,5.3,187,0,87.5,6.32,success
785,Beta,auth,baja,3.26,3.64,117,0,73.1,6.68,success
786,Gamma,ui,baja,6.26,5.18,177,0,59.7,9.99,success
787,Alpha,ui,media,6.76,3.39,39,0,85.9,10.39,success
788,Gamma,api,critica,6.64,1.7,55,0,73.8,2.31,success
789,Gamma,auth,baja,1.99,0.3,56,0,81.0,5.93,success
790,Alpha,api,baja,4.02,4.66,109,0,64.5,5.64,success
791,Alpha,api,alta,8.39,0.47,136,0,56.2,2.97,success
792,Beta,db,critica,0.76,3.77,75,0,50.2,6.37,success
793,Gamma,ui,media,6.49,6.66,147,0,69.5,7.42,success
794,Delta,api,baja,1.29,1.52,40,0,93.8,5.98,success
795,Beta,api,media,5.92,7.62,148,0,76.8,4.72,success
796,Beta,infra,media,9.41,6.5,166,0,60.4,6.77,success
797,Delta,db,media,3.58,4.69,123,0,52.9,5.61,success
798,Beta,api,baja,7.17,0.91,75,0,57.5,8.02,success
799,Beta,api,baja,12.41,3.34,127,0,70.5,6.22,success
800,Beta,auth,baja,4.71,3.74,30,0,71.5,7.75,success
801,Alpha,infra,alta,4.18,5.07,80,0,80.6,8.09,success
802,Beta,api,media,8.08,8.72,87,0,44.3,5.92,success
803,Gamma,api,baja,0.5,1.36,20,0,67.8,12.9,success
804,Delta,infra,media,9.86,8.03,102,0,34.6,6.88,success
805,Gamma,db,alta,0.5,3.77,22,0,55.5,2.49,success
806,Delta,auth,baja,10.2,7.3,45,0,61.4,6.93,success
807,Gamma,auth,media,1.54,3.89,69,0,55.3,7.9,success
808,Alpha,auth,media,4.78,1.55,35,0,87.1,7.21,success
809,Beta,ui,media,0.5,0.3,72,0,60.3,7.84,success
810,Delta,auth,critica,3.46,2.24,71,0,79.1,4.66,success
811,Alpha,infra,alta,0.5,3.74,32,0,42.1,10.5,success
812,Delta,infra,baja,0.78,0.3,111,0,70.9,9.49,success
813,Gamma,ui,baja,7.27,7.49,34,0,68.5,7.45,success
814,Beta,ui,baja,14.01,7.34,523,0,50.1,8.09,success
815,Delta,api,baja,1.48,0.93,60,0,90.2,15.63,success
816,Delta,auth,media,0.5,2.41,23,0,66.7,10.92,success
817,Alpha,db,critica,5.78,3.3,27,0,70.2,3.87,success
818,Alpha,auth,alta,10.26,6.41,187,0,,6.06,success
819,Gamma,auth,baja,7.86,0.3,46,0,72.4,12.55,success
820,Delta,api,media,0.5,3.9,20,0,48.1,4.32,success
821,Alpha,auth,baja,9.84,7.11,144,0,52.5,6.46,success
822,Gamma,api,media,0.57,0.3,46,0,78.9,9.26,success
823,Alpha,db,baja,3.63,8.26,120,0,66.9,5.86,success
824,Gamma,db,critica,4.18,2.04,155,0,96.7,,success
825,Gamma,ui,alta,2.21,1.54,85,0,93.0,5.9,success
